OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length,Containment_Duration,Month,Decade,C_METHOD_DESCRIPTION,CAUSE_DESCRIPTION
8668,1996,CA,USF,BDF,BEE #2,00000000,1996-06-29 00:00:00+00:00,1996-07-06 00:00:00+00:00,9.0,8.0,1.0,10046.37,1990.0,58969816.7929688,45536.3030660936,168.0,6,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8676,1996,CA,USF,BDF,REED,00000000,1996-05-14 00:00:00+00:00,1996-05-15 00:00:00+00:00,2.0,8.0,1.0,33.44481,1990.0,195225.2890625,1957.25691105577,24.0,5,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8684,1996,CA,USF,ANF,EL DORADO,00000000,1996-06-30 00:00:00+00:00,1996-07-02 00:00:00+00:00,4.0,8.0,1.0,91.81149,1990.0,544934.046875,3261.90487715784,48.0,6,1990,Fire Shelter Deployment (Emergency Only),Campfire
8702,1996,CA,USF,ANF,BICHOTA,00000000,1996-06-29 00:00:00+00:00,1996-07-04 00:00:00+00:00,4.0,8.0,1.0,1572.898,1990.0,9344646.28125,13860.2752712551,120.0,6,1990,Fire Shelter Deployment (Emergency Only),Campfire
8703,1996,CA,USF,ANF,RESERVOIR,00000000,1996-08-24 00:00:00+00:00,1996-08-28 00:00:00+00:00,2.0,8.0,1.0,1465.836,1990.0,8692322.5,13310.3370215567,96.0,8,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8704,1996,CA,USF,LPF,WASIOJA,00000000,1996-07-03 00:00:00+00:00,1996-07-06 00:00:00+00:00,2.0,8.0,1.0,2812.121,1990.0,16965758.5,25658.0037471755,72.0,7,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8712,1996,CA,USF,PNF,CATEYES,00000000,1996-05-02 00:00:00+00:00,1996-05-04 00:00:00+00:00,5.0,8.0,1.0,96.29825,1990.0,670296.703125,3621.27639941779,48.0,5,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8713,1996,CA,USF,PNF,COOKS,00000000,1996-08-09 00:00:00+00:00,1996-08-15 00:00:00+00:00,2.0,8.0,1.0,1138.039,1990.0,7902203.828125,17342.084915287,144.0,8,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8714,1996,CA,USF,PNF,KUSS,00000000,1996-08-26 00:00:00+00:00,1996-08-28 00:00:00+00:00,1.0,8.0,1.0,18.22527,1990.0,126099.25390625,1359.05472645714,48.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8715,1996,CA,USF,PNF,TOWER,00000000,1996-08-25 00:00:00+00:00,1996-08-30 00:00:00+00:00,1.0,8.0,1.0,47.45394,1990.0,327437.22265625,3645.62387782694,120.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8716,1996,CA,USF,PNF,MADDALENA,00000000,1996-07-25 00:00:00+00:00,1996-07-30 00:00:00+00:00,2.0,8.0,1.0,3975.428,1990.0,27325577.453125,23754.660634263,120.0,7,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8718,1996,CA,USF,PNF,STAG,00000000,1996-08-12 00:00:00+00:00,1996-08-13 00:00:00+00:00,1.0,8.0,1.0,19.27481,1990.0,132263.953125,1489.17704766664,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8719,1996,CA,USF,MDF,DALTON 2,00000000,1996-08-26 00:00:00+00:00,1996-09-02 00:00:00+00:00,1.0,8.0,1.0,237.9853,1990.0,1729503.65234375,8926.62847269795,168.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8720,1996,CA,USF,MDF,HORSE,00000000,1996-08-10 00:00:00+00:00,1996-08-13 00:00:00+00:00,1.0,8.0,1.0,2764.002,1990.0,20208269.4179688,23007.6220246869,72.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8722,1996,CA,USF,MDF,YOUNG,00000000,1996-08-26 00:00:00+00:00,1996-09-02 00:00:00+00:00,1.0,8.0,1.0,6.948658,1990.0,50443.9609375,961.390315732683,168.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8723,1996,CA,USF,MDF,LAKE,00000000,1996-08-26 00:00:00+00:00,1996-09-02 00:00:00+00:00,1.0,8.0,1.0,237.144,1990.0,1721358.40234375,6688.98925135975,168.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8725,1996,CA,USF,SRF,PANTHER,00000054,1996-09-26 00:00:00+00:00,1996-10-02 00:00:00+00:00,7.0,8.0,1.0,943.3175,1990.0,6885031.75,11846.957446302,144.0,9,1990,Fire Shelter Deployment (Emergency Only),Arson
8726,1996,CA,USF,STF,TWO MILE,,1996-08-13 00:00:00+00:00,1996-08-20 00:00:00+00:00,1.0,8.0,1.0,15.90267,1990.0,103946.12890625,1657.31768524748,168.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8727,1996,CA,USF,STF,25 MILE,,1996-08-13 00:00:00+00:00,1996-08-16 00:00:00+00:00,1.0,8.0,1.0,20.63891,1990.0,134867.546875,1631.27195148425,72.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8729,1996,CA,USF,STF,RALPH,,1996-11-07 00:00:00+00:00,1996-11-08 00:00:00+00:00,5.0,8.0,1.0,16.70612,1990.0,108891.06640625,1439.1034670243,24.0,11,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8730,1996,CA,USF,STF,ROGGE,,1996-08-14 00:00:00+00:00,1996-08-31 00:00:00+00:00,1.0,8.0,1.0,20943.97,1990.0,136337857.402344,79583.0445264242,408.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8731,1996,CA,USF,STF,NORTH MATHER,,1996-08-14 00:00:00+00:00,1996-08-15 00:00:00+00:00,1.0,8.0,1.0,22.18765,1990.0,144375.78125,1526.40134182707,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8732,1996,CA,USF,STF,BIG CREEK,,1996-08-14 00:00:00+00:00,1996-08-16 00:00:00+00:00,1.0,8.0,1.0,93.6095,1990.0,607623.5390625,2996.41128315748,48.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8739,1996,CA,NPS,KNP,RATTLESNA,00000000,1996-07-13 00:00:00+00:00,1996-08-27 00:00:00+00:00,1.0,8.0,2.0,7.127046,1990.0,45265.89453125,1092.16172394576,1080.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8740,1996,CA,NPS,KNP,DORST,00000000,1996-06-27 00:00:00+00:00,1996-11-18 00:00:00+00:00,1.0,8.0,2.0,1459.859,1990.0,9193550.19921875,22057.2487625056,3456.0,6,1990,Fire Shelter Deployment (Emergency Only),Lightning
8741,1996,CA,NPS,KNP,CASTLE CO,00000000,1996-07-26 00:00:00+00:00,1996-11-05 00:00:00+00:00,1.0,8.0,1.0,2692.602,1990.0,16905101.0859375,19881.0873183521,2448.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8742,1996,CA,NPS,KNP,HOSPITAL,00000000,1996-07-28 00:00:00+00:00,1996-08-10 00:00:00+00:00,4.0,8.0,1.0,295.1566,1990.0,1853207.0390625,8258.15864932782,312.0,7,1990,Fire Shelter Deployment (Emergency Only),Campfire
8743,1996,CA,NPS,KNP,KAWEAH,00000000,1996-08-13 00:00:00+00:00,1996-08-25 00:00:00+00:00,10.0,8.0,1.0,4654.872,1990.0,29204614.3984375,30098.6619463917,288.0,8,1990,Fire Shelter Deployment (Emergency Only),Fireworks
8744,1996,CA,NPS,KNP,CASTLE,00000000,1996-07-11 00:00:00+00:00,1996-11-05 00:00:00+00:00,1.0,8.0,2.0,58.96498,1990.0,370052.65234375,5263.77543185132,2808.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8745,1996,CA,NPS,KNP,BIG ARROY,00000000,1996-08-02 00:00:00+00:00,1996-11-05 00:00:00+00:00,1.0,8.0,2.0,3496.583,1990.0,21920371.1992188,24569.6024249571,2280.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8746,1996,CA,NPS,KNP,PALMER,00000000,1996-07-12 00:00:00+00:00,1996-07-16 00:00:00+00:00,1.0,8.0,1.0,7.381869,1990.0,46173.5703125,1069.96874785084,96.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8758,1996,CA,CCO,LAC,CALABASAS,00961579,1996-10-21 00:00:00+00:00,1996-11-04 00:00:00+00:00,14.0,7.0,1.0,12189.4,1990.0,72083561.9179688,129545.924414565,336.0,10,1990,Mop-up (Extinguishing Hot Spots),Unknown
8761,1995,CA,USF,SQF,NOBE,00000000,1995-11-19 00:00:00+00:00,1995-11-21 00:00:00+00:00,5.0,8.0,1.0,109.2071,1990.0,677318.0390625,3487.29866561385,48.0,11,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8762,1995,CA,USF,SQF,BINGO,00000000,1995-09-07 00:00:00+00:00,1995-09-08 00:00:00+00:00,7.0,8.0,1.0,68.0064,1990.0,421674.59765625,4272.31997524825,24.0,9,1990,Fire Shelter Deployment (Emergency Only),Arson
8763,1995,CA,USF,TNF,HELESTER,00000000,1995-08-11 00:00:00+00:00,1995-08-16 00:00:00+00:00,2.0,,1.0,627.3762,1990.0,4234583.40234375,8327.98240911861,120.0,8,1990,,Equipment Use
8764,1995,CA,USF,ANF,BARE,00000000,1995-07-23 00:00:00+00:00,1995-07-24 00:00:00+00:00,9.0,8.0,1.0,8.70929,1990.0,51869.81640625,829.01412196957,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8768,1995,CA,USF,CNF,BUTTERFIELD,00000000,1995-06-19 00:00:00+00:00,1995-06-26 00:00:00+00:00,7.0,8.0,1.0,6690.608,1990.0,38555940.4609375,33271.9499416175,168.0,6,1990,Fire Shelter Deployment (Emergency Only),Arson
8787,1995,CA,USF,SQF,ROCKY,00000000,1995-07-17 00:00:00+00:00,1995-07-19 00:00:00+00:00,9.0,8.0,1.0,1703.705,1990.0,10420822.5039062,18353.9251084031,48.0,7,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8789,1995,CA,USF,INF,POLE,00000000,1995-06-14 00:00:00+00:00,1995-07-20 00:00:00+00:00,9.0,8.0,1.0,4746.75,1990.0,30473377.8476562,35789.5305736238,864.0,6,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8812,1995,CA,USF,BDF,APACHE,00000000,1995-09-25 00:00:00+00:00,1995-09-29 00:00:00+00:00,7.0,8.0,1.0,2962.462,1990.0,17441443.5976562,30921.2968818942,96.0,9,1990,Fire Shelter Deployment (Emergency Only),Arson
8817,1995,CA,USF,BDF,CAL STATE,00000000,1995-11-27 00:00:00+00:00,1995-11-28 00:00:00+00:00,9.0,8.0,1.0,224.3067,1990.0,1329950.4453125,5454.42061104113,24.0,11,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8818,1995,CA,CDF,FKU,POWERHOUSE #2/#3 ,00035957,1995-08-23 00:00:00+00:00,1995-08-31 00:00:00+00:00,7.0,,1.0,624.1534,1990.0,3980891.5234375,8076.3646842752,192.0,8,1990,,Arson
8823,1995,CA,USF,KNF,PONY,00000000,1995-08-01 00:00:00+00:00,1995-08-15 00:00:00+00:00,4.0,8.0,1.0,1710.298,1990.0,12398563.8515625,15478.5575599091,336.0,8,1990,Fire Shelter Deployment (Emergency Only),Campfire
8834,1995,CA,USF,CNF,EL MONTE,00000000,1995-08-27 00:00:00+00:00,1995-09-03 00:00:00+00:00,3.0,8.0,1.0,8564.242,1990.0,49314109.046875,53407.5182679144,168.0,8,1990,Fire Shelter Deployment (Emergency Only),Smoking
8836,1995,CA,NPS,KNP,MOTORNATU,00000000,1995-08-08 00:00:00+00:00,1995-08-09 00:00:00+00:00,18.0,8.0,1.0,20.68833,1990.0,130793.6875,2174.34165190513,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous Human Causes
8851,1995,CA,USF,SRF,SHADE,00000003,1995-05-23 00:00:00+00:00,1995-05-31 00:00:00+00:00,5.0,8.0,1.0,74.67548,1990.0,545097.9921875,2620.56777711116,192.0,5,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8856,1995,CA,USF,KNF,PANTHER,00000000,1995-08-01 00:00:00+00:00,1995-08-02 00:00:00+00:00,2.0,8.0,1.0,2.594373,1990.0,18896.8203125,687.435326102828,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8863,1995,CA,BLM,BBD,SIMMLER,00000000,1995-06-01 00:00:00+00:00,1995-06-02 00:00:00+00:00,5.0,8.0,1.0,992.3865,1990.0,6038741.5078125,12593.9229354602,24.0,6,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8867,1995,CA,BLM,BBD,ELK,00000000,1995-06-25 00:00:00+00:00,1995-06-26 00:00:00+00:00,11.0,8.0,1.0,1835.586,1990.0,11103708.8789062,13373.6358192238,24.0,6,1990,Fire Shelter Deployment (Emergency Only),Powerline
8873,1995,CA,BLM,BBD,PANOCHE#2,00000000,1995-07-26 00:00:00+00:00,1995-07-27 00:00:00+00:00,11.0,8.0,1.0,228.9628,1990.0,1444838.359375,5002.81198841983,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Powerline
8902,1995,CA,USF,BDF,ROUSE,00000000,1995-08-05 00:00:00+00:00,1995-08-08 00:00:00+00:00,4.0,8.0,1.0,1151.0,1990.0,6842771.58984375,16302.5326488444,72.0,8,1990,Fire Shelter Deployment (Emergency Only),Campfire
8903,1995,CA,USF,SNF,BEAR,00000000,1995-07-09 00:00:00+00:00,1995-07-11 00:00:00+00:00,1.0,8.0,1.0,7.939164,1990.0,50939.13671875,822.298246126992,48.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8910,1995,CA,USF,BDF,OVERTURE,00000000,1995-07-31 00:00:00+00:00,1995-08-01 00:00:00+00:00,9.0,8.0,1.0,32.73009,1990.0,192657.109375,1680.5787181667,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8920,1995,CA,USF,SQF,BLACK,00000000,1995-07-22 00:00:00+00:00,1995-07-23 00:00:00+00:00,9.0,8.0,1.0,56.50136,1990.0,346605.56640625,2257.2761083638,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8921,1995,CA,USF,SQF,ERSKINE,00000000,1995-09-15 00:00:00+00:00,1995-09-16 00:00:00+00:00,9.0,8.0,1.0,76.26488,1990.0,467718.75390625,3077.30186777527,24.0,9,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8934,1995,CA,USF,MDF,LOST,00000000,1995-09-16 00:00:00+00:00,1995-10-07 00:00:00+00:00,1.0,8.0,1.0,127.3313,1990.0,925324.875,3849.43636000174,504.0,9,1990,Fire Shelter Deployment (Emergency Only),Lightning
8943,1995,CA,BLM,NOD,CANNONBALL,00000000,1995-08-02 00:00:00+00:00,1995-08-06 00:00:00+00:00,9.0,8.0,1.0,89.07505,1990.0,625898.28515625,3143.3666123095,96.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8948,1995,CA,USF,TMU,SUGAR PINE,00000000,1995-11-08 00:00:00+00:00,1995-12-11 00:00:00+00:00,5.0,8.0,1.0,32.49876,1990.0,218362.55859375,1773.82848287974,792.0,11,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8949,1995,CA,USF,TMU,MEEKS,00000000,1995-11-05 00:00:00+00:00,1995-11-08 00:00:00+00:00,5.0,8.0,1.0,75.96721,1990.0,510200.45703125,3319.59269405797,72.0,11,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8952,1995,CA,BLM,BBD,MC CLURE,00000000,1995-08-06 00:00:00+00:00,1995-08-08 00:00:00+00:00,2.0,8.0,1.0,92.48209,1990.0,597052.92578125,3193.28129208817,48.0,8,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8955,1995,CA,BLM,BBD,LARSEN,00000000,1995-08-19 00:00:00+00:00,1995-08-20 00:00:00+00:00,7.0,8.0,1.0,80.8418,1990.0,535508.7109375,3044.07660491078,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Arson
8958,1995,CA,USF,ENF,MILL,00000000,1995-11-04 00:00:00+00:00,1995-11-05 00:00:00+00:00,5.0,8.0,1.0,103.5107,1990.0,689296.80078125,4263.64588802053,24.0,11,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8959,1995,CA,NPS,KNP,CASTLE WF,00000000,1995-11-09 00:00:00+00:00,1995-12-11 00:00:00+00:00,18.0,8.0,1.0,1646.567,1990.0,10339221.7695312,22654.6455074072,768.0,11,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous Human Causes
8960,1995,CA,NPS,KNP,EDEN GROV,00000000,1995-08-08 00:00:00+00:00,1995-08-12 00:00:00+00:00,1.0,8.0,1.0,1.112224,1990.0,6962.1796875,522.228648587875,96.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8962,1995,CA,NPS,JTP,COVINGTON,00009546,1995-07-31 00:00:00+00:00,1995-08-04 00:00:00+00:00,1.0,8.0,1.0,5154.07,1990.0,30464817.59375,42755.6130664119,96.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8963,1995,CA,NPS,JTP,LOST HORSE,00009547,1995-07-31 00:00:00+00:00,1995-08-01 00:00:00+00:00,1.0,8.0,1.0,82.78935,1990.0,488275.1796875,2771.6368696207,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8964,1995,CA,NPS,YNP,CONNESS,00000072,1995-09-13 00:00:00+00:00,1995-12-11 00:00:00+00:00,1.0,8.0,2.0,197.9378,1990.0,1290295.35546875,5903.33556893771,2136.0,9,1990,Fire Shelter Deployment (Emergency Only),Lightning
8965,1995,CA,NPS,YNP,SOUTH TURNER,00000024,1995-07-18 00:00:00+00:00,1995-12-11 00:00:00+00:00,1.0,8.0,2.0,609.6905,1990.0,3937560.6015625,11656.6938667611,3504.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8968,1994,CA,USF,KNF,SPECIMEN,00000000,1994-09-18 00:00:00+00:00,1994-10-12 00:00:00+00:00,1.0,8.0,1.0,8378.061,1990.0,60247925.6601562,38697.7454206147,576.0,9,1990,Fire Shelter Deployment (Emergency Only),Lightning
8969,1994,CA,USF,MNF,SUGARFOOT,00000000,1994-08-27 00:00:00+00:00,1994-09-10 00:00:00+00:00,3.0,8.0,1.0,3033.226,1990.0,20870752.0507812,21389.1430385162,336.0,8,1990,Fire Shelter Deployment (Emergency Only),Smoking
8985,1994,CA,USF,TNF,COTTONWOOD,00000000,1994-08-16 00:00:00+00:00,1994-08-31 00:00:00+00:00,7.0,8.0,1.0,48056.47,1990.0,327998203.8125,114850.522163068,360.0,8,1990,Fire Shelter Deployment (Emergency Only),Arson
8986,1994,CA,USF,KNF,JACK #1,00000000,1994-07-21 00:00:00+00:00,1994-08-10 00:00:00+00:00,1.0,8.0,1.0,28206.6,1990.0,204432353.265625,90523.4278204995,480.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8987,1994,CA,USF,KNF,BEAR,00000000,1994-07-21 00:00:00+00:00,1994-07-29 00:00:00+00:00,1.0,8.0,1.0,2033.922,1990.0,14787137.484375,15309.9771238692,192.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8990,1994,CA,USF,SQF,JAMES,00000000,1994-06-04 00:00:00+00:00,1994-06-07 00:00:00+00:00,4.0,8.0,1.0,403.1919,1990.0,2483630.60546875,6601.20151407542,72.0,6,1990,Fire Shelter Deployment (Emergency Only),Campfire
8995,1994,CA,USF,SRF, ,00000000,1994-07-21 00:00:00+00:00,1994-07-27 00:00:00+00:00,1.0,8.0,1.0,42.81683,1990.0,309583.515625,1974.90959712095,144.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8996,1994,CA,USF,SRF, ,00000000,1994-07-21 00:00:00+00:00,1994-07-27 00:00:00+00:00,9.0,8.0,1.0,36.84243,1990.0,266236.30078125,1831.43688470587,144.0,7,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8997,1994,CA,USF,SRF, ,00000000,1994-07-21 00:00:00+00:00,1994-07-27 00:00:00+00:00,1.0,8.0,1.0,10.95327,1990.0,79123.83984375,998.417073297495,144.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8998,1994,CA,USF,SRF,KEVIN,00000000,1994-07-21 00:00:00+00:00,1994-07-27 00:00:00+00:00,1.0,8.0,1.0,206.1196,1990.0,1488426.98046875,4330.3409404173,144.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8999,1994,CA,USF,SRF, ,00000000,1994-07-21 00:00:00+00:00,1994-07-22 00:00:00+00:00,1.0,8.0,1.0,13.94047,1990.0,100553.65625,1125.53051191925,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
9000,1994,CA,USF,SRF, ,00501641,1994-09-15 00:00:00+00:00,1994-09-16 00:00:00+00:00,9.0,8.0,1.0,2.489063,1990.0,18172.828125,478.486338476013,24.0,9,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
9003,1994,CA,USF,CNF,LIVE OAK,00000000,1994-08-21 00:00:00+00:00,1994-08-23 00:00:00+00:00,9.0,8.0,1.0,160.1145,1990.0,938434.37109375,4200.35797715393,48.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
9004,1994,CA,USF,KNF,RHOMBUS,00000000,1994-07-21 00:00:00+00:00,1994-07-25 00:00:00+00:00,1.0,8.0,1.0,242.6727,1990.0,1771899.33203125,6975.71229550423,96.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
9006,1994,CA,BLM,CCD,DOYLE,00000000,1994-06-03 00:00:00+00:00,1994-06-05 00:00:00+00:00,5.0,8.0,1.0,1695.616,1990.0,11711512.6796875,18141.6325948762,48.0,6,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
9023,1994,CA,USF,TNF,HIRSCHDALE,00000000,1994-08-11 00:00:00+00:00,1994-08-22 00:00:00+00:00,2.0,8.0,1.0,1068.904,1990.0,7252512.7265625,16864.4220410697,264.0,8,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
9024,1994,CA,USF,TNF,CRYSTAL,00000000,1994-08-04 00:00:00+00:00,1994-08-15 00:00:00+00:00,2.0,8.0,1.0,7392.43,1990.0,50334408.75,38106.8211941691,264.0,8,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
9025,1994,CA,USF,TNF,WALL,00000000,1994-10-25 00:00:00+00:00,1994-10-27 00:00:00+00:00,4.0,8.0,1.0,40.10383,1990.0,272216.69140625,2392.41596963887,48.0,10,1990,Fire Shelter Deployment (Emergency Only),Campfire
9029,1994,CA,USF,SQF,PEAK,00000000,1994-06-27 00:00:00+00:00,1994-07-02 00:00:00+00:00,1.0,8.0,1.0,2872.589,1990.0,17578104.8945312,25039.4435317923,120.0,6,1990,Fire Shelter Deployment (Emergency Only),Lightning
9030,1994,CA,USF,SQF,LUCAS #4,00000000,1994-06-27 00:00:00+00:00,1994-07-02 00:00:00+00:00,1.0,8.0,1.0,6221.375,1990.0,38034439.640625,42775.1281297099,120.0,6,1990,Fire Shelter Deployment (Emergency Only),Lightning
9032,1994,CA,USF,MDF,RIMROCK,00000000,1994-07-24 00:00:00+00:00,1994-07-27 00:00:00+00:00,1.0,8.0,1.0,70.32426,1990.0,512539.92578125,2902.26407822732,72.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
9033,1994,CA,USF,MDF,SOUP,00000000,1994-07-17 00:00:00+00:00,1994-07-18 00:00:00+00:00,1.0,8.0,1.0,8.139922,1990.0,58392.39453125,1017.43869359826,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
9034,1994,CA,USF,MDF,CORPORATION,00000000,1994-06-25 00:00:00+00:00,1994-06-29 00:00:00+00:00,5.0,7.0,1.0,167.6029,1990.0,1198594.34765625,7001.1967209718,96.0,6,1990,Mop-up (Extinguishing Hot Spots),Debris Burning
9042,1994,CA,USF,SQF,LUCAS #1,00000000,1994-06-27 00:00:00+00:00,1994-07-02 00:00:00+00:00,1.0,8.0,1.0,95.54301,1990.0,584264.5390625,3107.04988480063,120.0,6,1990,Fire Shelter Deployment (Emergency Only),Lightning
9043,1994,CA,USF,SQF,LUCAS #2,00000000,1994-06-27 00:00:00+00:00,1994-07-02 00:00:00+00:00,1.0,8.0,1.0,111.8316,1990.0,683615.38671875,3856.26336188274,120.0,6,1990,Fire Shelter Deployment (Emergency Only),Lightning
9044,1994,CA,USF,SQF,LUCAS,00000000,1994-06-27 00:00:00+00:00,1994-07-02 00:00:00+00:00,1.0,8.0,1.0,395.8792,1990.0,2419449.8359375,6602.17995981619,120.0,6,1990,Fire Shelter Deployment (Emergency Only),Lightning
9045,1994,CA,USF,SQF,LUCAS #3,00000000,1994-06-27 00:00:00+00:00,1994-07-02 00:00:00+00:00,1.0,8.0,1.0,9.688553,1990.0,59216.29296875,974.154168402074,120.0,6,1990,Fire Shelter Deployment (Emergency Only),Lightning
9046,1994,CA,USF,SQF,KERN,00000000,1994-05-14 00:00:00+00:00,1994-05-18 00:00:00+00:00,9.0,8.0,1.0,212.7856,1990.0,1324702.921875,6293.41299208721,96.0,5,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
9059,1994,CA,USF,BDF,FRANKISH,00000000,1994-07-14 00:00:00+00:00,1994-07-15 00:00:00+00:00,4.0,8.0,1.0,81.24239,1990.0,481505.5703125,3526.76906963414,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Campfire
9060,1994,CA,USF,BDF,RAILROAD,00000000,1994-08-02 00:00:00+00:00,1994-08-05 00:00:00+00:00,6.0,8.0,1.0,81.08437,1990.0,481396.65234375,3436.2120360269,72.0,8,1990,Fire Shelter Deployment (Emergency Only),Railroad
9062,1994,CA,USF,SQF,COW,00000000,1994-06-19 00:00:00+00:00,1994-06-20 00:00:00+00:00,7.0,8.0,1.0,26.44792,1990.0,164001.13671875,1737.58776679966,24.0,6,1990,Fire Shelter Deployment (Emergency Only),Arson
9065,1994,CA,USF,SQF,RODEO,00000000,1994-06-25 00:00:00+00:00,1994-06-26 00:00:00+00:00,7.0,8.0,1.0,137.2537,1990.0,850931.02734375,5227.09146448836,24.0,6,1990,Fire Shelter Deployment (Emergency Only),Arson
9066,1994,CA,USF,SQF,GIBBON,00000000,1994-08-19 00:00:00+00:00,1994-08-20 00:00:00+00:00,9.0,8.0,1.0,34.76113,1990.0,215485.8828125,1902.63222846301,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
9068,1994,CA,USF,SQF,LITTLE,00000000,1994-05-26 00:00:00+00:00,1994-05-28 00:00:00+00:00,1.0,8.0,1.0,28.57182,1990.0,176786.71875,1773.79324595026,48.0,5,1990,Fire Shelter Deployment (Emergency Only),Lightning
9069,1994,CA,USF,SQF,WHITE BLANKET,00000000,1994-06-21 00:00:00+00:00,1994-06-26 00:00:00+00:00,9.0,8.0,1.0,2564.244,1990.0,15787702.8203125,20112.6516439318,120.0,6,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
9070,1994,CA,USF,SRF, ,00000000,1994-07-21 00:00:00+00:00,1994-07-30 00:00:00+00:00,1.0,8.0,1.0,34.05659,1990.0,244035.00390625,1753.41330137777,216.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
9090,1994,CA,USF,SRF, ,00000000,1994-07-20 00:00:00+00:00,1994-07-21 00:00:00+00:00,1.0,8.0,1.0,8.962123,1990.0,63243.375,892.618678235845,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
